CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST1626,Male,0,Yes,No,52,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),18.32,973.57,No
CUST1627,Female,0,No,No,63,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,98.96,5941.64,Yes
CUST1628,Male,0,No,No,53,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.46,3903.19,No
CUST1629,Male,0,No,No,57,No,No,Fiber optic,No internet service,Yes,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),103.81,5916.86,No
CUST1630,Female,0,Yes,No,52,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),69.83,3532.67,No
CUST1631,Female,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No internet service,No,Two year,Yes,Bank transfer (automatic),63.88,2828.77,No
CUST1632,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),68.76,502.07,No
CUST1633,Female,0,No,No,42,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.01,1756.8,No
CUST1634,Male,0,Yes,No,4,Yes,No phone service,Fiber optic,No internet service,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),27.7,107.84,Yes
CUST1635,Male,0,No,No,69,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No,Two year,Yes,Credit card (automatic),35.46,2431.95,Yes
CUST1636,Female,1,Yes,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,52.21,262.7,No
CUST1637,Male,0,No,No,41,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,38.5,1644.15,No
CUST1638,Male,1,No,Yes,4,Yes,No phone service,DSL,No,No internet service,No,No,No,Yes,One year,No,Credit card (automatic),105.46,438.37,No
CUST1639,Male,0,No,No,2,No,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),43.84,88.88,Yes
CUST1640,Male,0,No,No,67,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,76.81,5021.42,Yes
CUST1641,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),82.53,1782.23,No
CUST1642,Male,0,No,No,70,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Credit card (automatic),102.12,6935.84,Yes
CUST1643,Male,0,Yes,No,43,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,85.45,3845.27,No
CUST1644,Male,0,No,Yes,69,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,No internet service,One year,No,Mailed check,59.8,3922.3,No
CUST1645,Female,0,No,No,9,Yes,No phone service,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),116.18,1052.92,No
CUST1646,Female,1,No,No,28,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,27.68,743.14,Yes
CUST1647,Female,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,36.8,947.96,Yes
CUST1648,Female,0,No,No,3,Yes,No,DSL,No,No,No,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),71.6,217.7,Yes
CUST1649,Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,One year,No,Bank transfer (automatic),67.58,3374.2,Yes
CUST1650,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),89.51,1565.12,No
CUST1651,Female,0,No,No,63,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),69.82,4439.71,Yes
CUST1652,Female,0,Yes,No,55,Yes,No,DSL,No,No,Yes,No,No internet service,No internet service,One year,No,Bank transfer (automatic),76.07,4079.81,No
CUST1653,Female,0,No,Yes,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),94.88,2267.18,Yes
CUST1654,Male,0,Yes,Yes,34,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,69.22,2426.7,No
CUST1655,Male,0,Yes,No,69,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.39,5691.62,No
CUST1656,Male,0,No,Yes,15,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),42.33,655.68,No
CUST1657,Male,1,No,No,47,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),44.31,2181,No
CUST1658,Female,0,Yes,Yes,3,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,91.43,278.05,No
CUST1659,Female,0,No,Yes,28,No,No,No,No,No,No,No,No,No,One year,No,Electronic check,68.63,1879.71,Yes
CUST1660,Male,0,No,No,3,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,Yes,No,Two year,No,Electronic check,70.08,212.48,No
CUST1661,Female,1,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),44.19,173.98,Yes
CUST1662,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,No,Month-to-month,No,Credit card (automatic),52.74,1663.71,Yes
CUST1663,Male,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),73.6,3326.84,No
CUST1664,Male,0,No,No,59,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,One year,Yes,Electronic check,55.97,3444.06,No
CUST1665,Male,0,No,No,45,Yes,No,DSL,No,No,Yes,No,Yes,No internet service,Two year,No,Electronic check,39.14,1782.07,No
CUST1666,Male,0,Yes,No,37,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,39.49,1419.34,No
CUST1667,Male,0,No,No,65,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,45.88,3049.33,No
CUST1668,Male,0,No,Yes,9,No,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),54.83,483.64,No
CUST1669,Male,0,No,Yes,17,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),56.7,941.96,No
CUST1670,Male,0,Yes,No,65,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,112.05,7204.43,Yes
CUST1671,Female,0,No,No,3,Yes,No,No,No,No,No,No,No,No,Two year,No,Electronic check,92.73,264.61,No
CUST1672,Male,0,No,Yes,26,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,73.91,2011.81,No
CUST1673,Female,0,Yes,Yes,53,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,120,6380.56,No
CUST1674,Male,1,Yes,Yes,31,No,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),61.53,1959.6,No
CUST1675,Female,0,No,No,26,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),79.26,2010.86,No
CUST1676,Male,0,Yes,No,23,No,No,DSL,Yes,No,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),74.86,1764.24,Yes
CUST1677,Male,0,No,Yes,30,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),79.18,2391.36,No
CUST1678,Female,0,No,No,10,No,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,42.55,422.27,Yes
CUST1679,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,55.87,4211.97,No
CUST1680,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No,Two year,Yes,Electronic check,40.65,2600,No
CUST1681,Male,0,Yes,Yes,22,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.23,1725.81,Yes
CUST1682,Male,0,No,No,15,Yes,No,DSL,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),65.1,929.17,Yes
CUST1683,Female,0,Yes,No,56,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),18,987.99,No
CUST1684,Female,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,No,Electronic check,80.41,1670.71,Yes
CUST1685,Female,0,Yes,Yes,47,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.5,3447.52,No
CUST1686,Female,0,Yes,No,53,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,116.13,6177.51,No
CUST1687,Male,0,Yes,No,53,No,No,DSL,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,92.81,5115.77,No
CUST1688,Female,0,No,No,1,No,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,98.39,98.39,No
CUST1689,Male,0,No,Yes,2,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,31.13,62.67,No
CUST1690,Male,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),98.55,5648.54,No
CUST1691,Male,0,Yes,Yes,19,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.15,1137.34,Yes
CUST1692,Female,0,Yes,No,62,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,44.24,2693.23,No
CUST1693,Male,0,No,No,72,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,18,1281.16,No
CUST1694,Male,1,Yes,No,12,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,104.4,1311.22,No
CUST1695,Female,0,No,No,26,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,56.46,1410.9,Yes
CUST1696,Male,0,No,No,27,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,61.33,1590.54,Yes
CUST1697,Female,0,No,No,29,Yes,Yes,DSL,No,No,Yes,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),74.63,2065.43,No
CUST1698,Male,0,Yes,No,15,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Electronic check,120,1767.61,Yes
CUST1699,Male,0,No,Yes,46,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),58.22,2650.86,Yes
CUST1700,Female,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,No,Mailed check,64.54,64.54,No
CUST1701,Male,1,Yes,No,60,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,94.06,5671.33,No
CUST1702,Male,0,No,No,57,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,56.63,3254.8,No
CUST1703,Male,0,No,No,3,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),40.06,123.2,No
CUST1704,Male,0,Yes,No,18,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,18,339.42,Yes
CUST1705,Female,0,Yes,No,52,Yes,No,DSL,No,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,105.09,5529.9,Yes
CUST1706,Male,0,No,No,60,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),72.16,4161.46,Yes
CUST1707,Female,0,Yes,No,34,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,81.38,2653.07,No
CUST1708,Male,0,No,No,60,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),50.41,3108.55,No
CUST1709,Female,0,No,No,26,Yes,No,DSL,No,No,No internet service,No,No internet service,No,One year,Yes,Electronic check,85.39,2253.52,No
CUST1710,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),47.49,3303.68,No
CUST1711,Female,0,Yes,Yes,19,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,69.88,1294.97,No
CUST1712,Male,0,Yes,No,22,No,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,68.23,1538.62,No
CUST1713,Male,0,No,No,33,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,98.88,3284.63,Yes
CUST1714,Male,0,No,No,38,Yes,No,DSL,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,84.41,3234.84,No
CUST1715,Female,0,Yes,No,35,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),46.2,1570.11,Yes
CUST1716,Female,0,No,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),83.04,5635.48,Yes
CUST1717,Female,1,No,No,10,Yes,Yes,DSL,No,No,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,53.99,554.51,No
CUST1718,Male,1,Yes,Yes,15,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,40.63,632.93,No
CUST1719,Female,0,No,Yes,11,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No internet service,Month-to-month,No,Electronic check,81.53,918.06,No
CUST1720,Female,1,Yes,No,24,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),70.82,1712.66,Yes
CUST1721,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,29.12,118.5,No
CUST1722,Male,0,Yes,No,13,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,49.54,643.06,No
CUST1723,Female,0,Yes,No,57,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),87.36,4843.53,Yes
CUST1724,Female,0,Yes,No,37,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,76.67,2945.21,No
CUST1725,Female,0,Yes,Yes,48,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,77.93,3752.84,Yes
CUST1726,Male,0,No,No,71,Yes,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,120,8600.36,No
CUST1727,Female,0,No,Yes,1,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),94.88,94.88,Yes
CUST1728,Male,0,No,No,60,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,No,Two year,No,Electronic check,61.5,3868.97,No
CUST1729,Male,0,Yes,No,12,Yes,Yes,DSL,Yes,No,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),52.88,640.04,Yes
CUST1730,Male,0,Yes,No,21,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.6,892.95,No
CUST1731,Female,0,Yes,Yes,11,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.21,557.46,Yes
CUST1732,Female,0,No,No,44,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),18,826.63,No
CUST1733,Female,1,No,No,58,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,28.52,1619.14,No
CUST1734,Male,1,Yes,Yes,44,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Electronic check,84.73,3914.25,No
CUST1735,Female,0,Yes,No,34,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,111.04,3618.42,No
CUST1736,Male,1,No,No,25,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,66.66,1677.85,No
CUST1737,Female,0,Yes,Yes,4,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),43.92,175.95,Yes
CUST1738,Male,1,Yes,Yes,64,Yes,No,DSL,No,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,18,1123.82,Yes
CUST1739,Male,0,No,No,16,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),116.12,1941.27,Yes
CUST1740,Male,0,No,Yes,10,Yes,No,DSL,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),24.84,251.36,Yes
CUST1741,Male,0,Yes,Yes,66,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),20.84,1338.33,No
CUST1742,Female,0,Yes,No,35,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),56.08,1940.04,No
CUST1743,Female,0,No,No,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),63.73,390.84,No
CUST1744,Male,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,65.31,1215.79,Yes
CUST1745,Female,0,Yes,No,59,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,39.35,2409.78,No
CUST1746,Male,0,Yes,No,53,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,77.47,3968.64,No
CUST1747,Female,0,Yes,Yes,8,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),49.35,385.5,No
CUST1748,Female,0,Yes,No,10,Yes,Yes,DSL,No,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),50.09,483.11,Yes
CUST1749,Female,0,No,No,67,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,56.64,3644.67,No
CUST1750,Male,0,Yes,Yes,38,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),44.69,1664.31,Yes
CUST1751,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.37,833.35,Yes
CUST1752,Female,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,29.33,422.1,Yes
CUST1753,Male,0,No,Yes,23,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,31.85,711.53,Yes
CUST1754,Male,1,No,Yes,46,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,78.68,3536.62,No
CUST1755,Female,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),76.97,2180.83,No
CUST1756,Female,0,Yes,No,26,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,56.94,1516.76,Yes
CUST1757,Female,1,No,No,10,No,No,DSL,No,No,No,No internet service,No,No,Two year,Yes,Mailed check,58.43,599.02,No
CUST1758,Female,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No internet service,One year,Yes,Credit card (automatic),100.03,4470.4,Yes
CUST1759,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),80.43,326.61,Yes
CUST1760,Male,0,No,Yes,55,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,111.95,6237.75,No
CUST1761,Male,0,No,Yes,66,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,47.68,3152.44,No
CUST1762,Male,0,No,Yes,67,Yes,No,DSL,No,No internet service,Yes,No,No,No internet service,One year,Yes,Electronic check,30.05,1989.03,No
CUST1763,Female,0,Yes,Yes,7,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),94.91,684.13,No
CUST1764,Male,0,No,No,55,Yes,Yes,DSL,No internet service,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),64.38,3485.62,No
CUST1765,Female,1,No,No,31,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),40.91,1233.97,No
CUST1766,Female,0,No,No,19,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,79.66,1484.8,Yes
CUST1767,Female,0,Yes,Yes,28,Yes,No phone service,DSL,No,No,No internet service,No,Yes,No internet service,Two year,No,Electronic check,43.85,1220.39,Yes
CUST1768,Male,0,No,No,28,Yes,Yes,DSL,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,85.67,2330.17,Yes
CUST1769,Female,0,Yes,No,19,No,No,Fiber optic,No,Yes,No,No internet service,Yes,No,Month-to-month,No,Mailed check,79.58,1528.28,No
CUST1770,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,58.22,1209.14,Yes
CUST1771,Female,0,Yes,No,13,No,No,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),18,236.23,No
CUST1772,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Mailed check,37.31,1595.77,No
CUST1773,Male,0,No,Yes,11,Yes,No,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,One year,Yes,Electronic check,110.55,1252.15,Yes
CUST1774,Female,0,Yes,No,48,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Two year,No,Bank transfer (automatic),117.36,5773.01,No
CUST1775,Male,0,No,Yes,15,Yes,No,DSL,Yes,No internet service,No,No,Yes,No internet service,Two year,Yes,Electronic check,120,1776.07,Yes
CUST1776,Male,0,Yes,No,17,Yes,Yes,DSL,No,No internet service,No,No,No,No,One year,No,Credit card (automatic),77.01,1322.81,Yes
CUST1777,Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,32.3,1784.29,Yes
CUST1778,Female,0,Yes,No,50,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,105.17,5124.65,Yes
CUST1779,Female,0,Yes,Yes,28,Yes,No,DSL,No internet service,No,No,No internet service,No,No,One year,Yes,Electronic check,57.07,1576.59,No
CUST1780,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),44.53,171.1,No
CUST1781,Female,1,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),75.04,1731.39,Yes
CUST1782,Male,1,No,No,39,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,120,4486.19,Yes
